
start	
HE-C01	1397	1425.5	1324	1434	
K/HE-C03	1418.5	1437	1408.5	1443	
HE-C04	1431	1491	1418	1625.5	
L	1460.5	1622	1452.5	1635	
HE-C06	1431.5	1449.5	1424	1455	
M	1454	1615.5	1444.5	1630.5	
HE-C08	1524	1644.5	1510.5	1651.5	
HE-C10	1473	1620.5	1457.5	1631	
HE-C11	1530	1795	1520.5	1800	
HE-C12	1652	1799	1645		
HE-C13	1671.5	1944.5	1666		
end	
U(-2,2)	-2	2	-2	2	
Hochschneid	-2	2	-2	2	
	
	
@Hochschneid	-1.92037	-1.70837	-1.92037	-1.48837	
@start	1402	1421.5	1335	1434	
@HE-C01	1402	1421.5	1335	1434	
@K/HE-C03	1420	1435.5	1411	1442	
@HE-C04	1430	1449.5	1423	1457.5	
@L	1445.5	1465.5	1439.5	1474	
@HE-C06	1448	1473	1442.5	1479.5	
@M	1475	1516	1453	1580.5	
@HE-C08	1520	1560.5	1499.5	1590	
@HE-C10	1590	1625.5	1554	1635.5	
@HE-C11	1634	1655.5	1534	1668.5	
@HE-C12	1654	1674	1644.5	1796.5	
@HE-C13	1667	1743	1662	1860	
@end	1667	1743	1662	1860	
@depthModel	1402.5	1421.5	1391	1434.5	
@depthModel	1403	1422	1341.5	1434.5	
@depthModel	1403	1422	1341	1435	
@depthModel	1403.5	1422	1341.5	1435.5	
@depthModel	1403.5	1422.5	1343	1435.5	
@depthModel	1403.5	1423	1391	1436	
@depthModel	1403.5	1423	1391	1436.5	
@depthModel	1404	1423.5	1391	1437	
@depthModel	1404	1423.5	1391.5	1437	
@depthModel	1404.5	1424	1391.5	1437	
@depthModel	1404.5	1424.5	1391.5	1437	
@depthModel	1404.5	1424.5	1392	1437.5	
@depthModel	1405	1425	1392	1437	
@depthModel	1405	1425	1392.5	1437.5	
@depthModel	1405.5	1425.5	1393	1437.5	
@depthModel	1405.5	1425.5	1393	1437.5	
@depthModel	1406	1426	1394	1437.5	
@depthModel	1406.5	1426	1394	1438	
@depthModel	1406.5	1426.5	1394	1438	
@depthModel	1407	1426.5	1394	1438.5	
@depthModel	1407	1427	1394.5	1438.5	
@depthModel	1407.5	1427	1395	1438.5	
@depthModel	1408	1427.5	1395	1439	
@depthModel	1408	1427.5	1395.5	1439	
@depthModel	1408.5	1427.5	1395.5	1439.5	
@depthModel	1408.5	1428	1396	1439	
@depthModel	1408.5	1428.5	1396	1439.5	
@depthModel	1409	1428.5	1396.5	1439	
@depthModel	1409	1429	1396.5	1439.5	
@depthModel	1409	1429	1397	1439.5	
@depthModel	1409.5	1429.5	1397	1439.5	
@depthModel	1409.5	1429.5	1397.5	1439.5	
@depthModel	1410	1430	1398	1439.5	
@depthModel	1410	1430	1398.5	1439.5	
@depthModel	1410.5	1430.5	1398.5	1439.5	
@depthModel	1410.5	1430.5	1399	1439.5	
@depthModel	1411	1431	1399.5	1440	
@depthModel	1411.5	1431	1399.5	1440	
@depthModel	1412	1431	1400	1440	
@depthModel	1412.5	1431	1400	1440	
@depthModel	1412.5	1431.5	1400.5	1440.5	
@depthModel	1413.5	1431	1400.5	1440.5	
@depthModel	1414	1431	1401	1440.5	
@depthModel	1414.5	1431.5	1401.5	1440.5	
@depthModel	1414.5	1431.5	1402	1440.5	
@depthModel	1414.5	1432	1402.5	1440.5	
@depthModel	1415	1432	1403.5	1440.5	
@depthModel	1415	1432.5	1404	1440.5	
@depthModel	1415	1433	1404.5	1440.5	
@depthModel	1415	1433.5	1405	1440.5	
@depthModel	1415.5	1433.5	1405.5	1440.5	
@depthModel	1415.5	1434	1406	1441	
@depthModel	1415.5	1434.5	1406	1441	
@depthModel	1415.5	1434.5	1406.5	1441	
@depthModel	1415.5	1435	1407	1441	
@depthModel	1415.5	1435.5	1407.5	1441	
@depthModel	1416.5	1435	1408	1441	
@depthModel	1417	1435	1409	1440.5	
@depthModel	1417.5	1435	1409.5	1440.5	
@depthModel	1418	1435	1410.5	1440.5	
@depthModel	1418.5	1435	1410.5	1441	
@depthModel	1419	1435	1410.5	1441.5	
@depthModel	1419.5	1435.5	1411	1441.5	
@depthModel	1420	1435.5	1411.5	1442	
@depthModel	1420.5	1435.5	1411.5	1442.5	
@depthModel	1420.5	1436	1412	1442.5	
@depthModel	1420.5	1436	1411.5	1443	
@depthModel	1420.5	1436.5	1412	1443.5	
@depthModel	1421	1436.5	1412	1443.5	
@depthModel	1421	1437	1411.5	1444.5	
@depthModel	1421	1437	1411	1445	
@depthModel	1421	1437.5	1411.5	1445	
@depthModel	1421	1437.5	1411	1445.5	
@depthModel	1421	1438	1411.5	1445.5	
@depthModel	1421	1438.5	1412	1446	
@depthModel	1421	1438.5	1412	1446	
@depthModel	1421	1439	1412.5	1446	
@depthModel	1421	1439.5	1413	1446.5	
@depthModel	1421	1440	1413.5	1446.5	
@depthModel	1421	1440	1413.5	1447	
@depthModel	1421.5	1440	1414	1447	
@depthModel	1421.5	1440	1414	1447.5	
@depthModel	1422	1440	1414	1448	
@depthModel	1422.5	1440	1414.5	1448	
@depthModel	1422.5	1440.5	1414	1449	
@depthModel	1422.5	1440.5	1414	1449	
@depthModel	1423	1440.5	1414.5	1449.5	
@depthModel	1423.5	1440.5	1414.5	1450	
@depthModel	1423.5	1440.5	1414.5	1450	
@depthModel	1424	1440.5	1414.5	1450	
@depthModel	1424.5	1440.5	1415	1450.5	
@depthModel	1424.5	1441	1415	1450.5	
@depthModel	1425	1441	1415.5	1450.5	
@depthModel	1425	1441	1415.5	1451	
@depthModel	1425	1441.5	1415.5	1451.5	
@depthModel	1425	1442	1416	1452	
@depthModel	1425	1442.5	1416	1452	
@depthModel	1425	1442.5	1416.5	1452.5	
@depthModel	1425	1443	1416.5	1452.5	
@depthModel	1425.5	1443.5	1416.5	1453	
@depthModel	1425.5	1444	1417	1453	
@depthModel	1425.5	1444	1417	1453.5	
@depthModel	1425.5	1444.5	1417.5	1453.5	
@depthModel	1425.5	1445	1417.5	1453.5	
@depthModel	1425.5	1445	1418	1454	
@depthModel	1425.5	1445.5	1418	1454	
@depthModel	1426	1445.5	1418	1454	
@depthModel	1426	1445.5	1418.5	1454.5	
@depthModel	1426.5	1446	1418.5	1454.5	
@depthModel	1427	1446	1419	1455	
@depthModel	1427	1446	1419	1455	
@depthModel	1427.5	1446	1419	1455	
@depthModel	1428	1446	1419.5	1455.5	
@depthModel	1428.5	1446	1420	1455.5	
@depthModel	1429	1446	1420.5	1455.5	
@depthModel	1429	1446	1420.5	1456	
@depthModel	1429.5	1446	1420.5	1456.5	
@depthModel	1429.5	1446.5	1421	1456.5	
@depthModel	1429.5	1447	1421	1457	
@depthModel	1430	1446.5	1421	1457	
@depthModel	1430	1447	1421.5	1457	
@depthModel	1430	1447.5	1421.5	1457.5	
@depthModel	1430	1448	1421.5	1457.5	
@depthModel	1430	1448	1422	1457.5	
@depthModel	1430.5	1448.5	1422.5	1457.5	
@depthModel	1430.5	1449	1422.5	1457.5	
@depthModel	1430.5	1450	1423	1458	
@depthModel	1430.5	1450	1423.5	1458	
@depthModel	1430.5	1450.5	1423.5	1458.5	
@depthModel	1431	1450.5	1424	1459	
@depthModel	1431.5	1450.5	1423.5	1459.5	
@depthModel	1431.5	1451	1424	1459.5	
@depthModel	1432	1451	1424	1460	
@depthModel	1432.5	1451	1424.5	1460	
@depthModel	1433	1451	1425	1460.5	
@depthModel	1433.5	1451.5	1425.5	1460.5	
@depthModel	1433.5	1451.5	1425.5	1461	
@depthModel	1434	1451.5	1425.5	1461.5	
@depthModel	1434.5	1451.5	1425.5	1462	
@depthModel	1434.5	1452	1425.5	1462.5	
@depthModel	1434.5	1452	1426	1463	
@depthModel	1434.5	1453	1426	1463.5	
@depthModel	1434.5	1453.5	1426	1464	
@depthModel	1434.5	1453.5	1426	1464	
@depthModel	1435	1454	1426	1464.5	
@depthModel	1435	1454.5	1426.5	1464.5	
@depthModel	1435	1454.5	1427	1464.5	
@depthModel	1435.5	1455	1427	1464.5	
@depthModel	1435.5	1455.5	1427.5	1465	
@depthModel	1435.5	1455.5	1428	1465	
@depthModel	1436	1456	1428	1465.5	
@depthModel	1436.5	1456	1428.5	1465.5	
@depthModel	1436.5	1456	1428.5	1465.5	
@depthModel	1437	1456.5	1429	1465.5	
@depthModel	1437	1456.5	1430	1465.5	
@depthModel	1437.5	1456.5	1430.5	1465.5	
@depthModel	1438	1457	1430.5	1466	
@depthModel	1438	1457	1430.5	1467	
@depthModel	1438.5	1457	1430.5	1467.5	
@depthModel	1439	1457	1430.5	1468	
@depthModel	1439.5	1457	1430.5	1468.5	
@depthModel	1439.5	1457.5	1431	1469	
@depthModel	1439.5	1457.5	1431	1469	
@depthModel	1440	1458	1431	1469	
@depthModel	1440	1458.5	1431.5	1469.5	
@depthModel	1440	1459	1431.5	1469.5	
@depthModel	1440	1459.5	1432	1469.5	
@depthModel	1440.5	1460	1432	1470	
@depthModel	1440.5	1460.5	1432.5	1470	
@depthModel	1440.5	1461	1433	1470	
@depthModel	1441	1461	1433.5	1470	
@depthModel	1441	1461.5	1433.5	1470	
@depthModel	1441.5	1461.5	1434	1470.5	
@depthModel	1442	1461.5	1434.5	1470.5	
@depthModel	1442	1461.5	1435.5	1470.5	
@depthModel	1442.5	1462	1435.5	1471	
@depthModel	1442.5	1462	1435.5	1471.5	
@depthModel	1443	1462	1436	1472	
@depthModel	1443	1462	1436	1472	
@depthModel	1443.5	1462	1436	1472.5	
@depthModel	1444	1462	1436.5	1473	
@depthModel	1444	1462	1437	1472.5	
@depthModel	1444.5	1462	1437	1473	
@depthModel	1445	1462	1437.5	1473	
@depthModel	1445	1462.5	1438	1473	
@depthModel	1445	1463	1438.5	1472.5	
@depthModel	1445	1463.5	1439	1473	
@depthModel	1445	1464	1439	1473.5	
